category.id,category.name,category.playlist.id,category.playlist.name,category.playlist.track.id,category.playlist.track.name,category.playlist.track.album.id,category.playlist.track.album.name,category.playlist.track.artist,category.playlist.track.feature.danceability,category.playlist.track.feature.energy,category.playlist.track.feature.key,category.playlist.track.feature.loudness,category.playlist.track.feature.mode,category.playlist.track.feature.speechiness,category.playlist.track.feature.acousticness,category.playlist.track.feature.instrumentalness,category.playlist.track.feature.liveness,category.playlist.track.feature.valence,category.playlist.track.feature.tempo,category.playlist.track.feature.duration_ms,category.playlist.track.feature.time_signature
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,6hu1f1cXSw7OAqhpSQ2zDy,Dazed and Confused - 1990 Remaster,3ycjBixZf7S3WpC5WZhhUK,Led Zeppelin,Led Zeppelin,0.271,0.553,2,-9.526,1,0.0472,0.044,0.0096,0.0999,0.433,86.762,386373,3
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,6iWaf45YIhj0YT8GFGxsw0,Summertime Blues,7ecNoSQ9aRZnxAHwTCpVt9,Good Times Are So Hard To Find,Blue Cheer,0.456,0.514,7,-9.733,0,0.053,0.462,0.00037,0.268,0.657,138.377,226907,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,4pbG9SUmWIvsROVLF0zF9s,I Want To Hold Your Hand - Remastered 2015,7vEJAtP3KgKSpOHVgwm3Eh,1 (Remastered),The Beatles,0.49,0.715,7,-5.549,1,0.0476,0.386,0,0.311,0.866,130.726,145747,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,1DndHckdH9m5rp6gYP086b,Runaround Sue,20vUqyMzF8fgQhkdLdtzi7,Runaround Sue,Dion,0.364,0.607,2,-9.791,1,0.125,0.451,0,0.251,0.598,79.987,171600,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,4rXSVEYOuJNicjAm3NiYK6,All Day and All of the Night - 2014 Remastered Version,1PuHheIgpNx5fye9dmhnmy,The Anthology 1964 - 1971 (2014 Remastered Version),The Kinks,0.551,0.954,7,-2.844,1,0.0814,0.498,0,0.0884,0.685,136.862,142480,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,44BmNSqH9uZV5OfIjGcER3,River Deep - Mountain High,1CbC5Rms2iIhgxvlyslNJh,River Deep-Mountain High,Ike & Tina Turner,0.389,0.745,3,-6.998,1,0.0384,0.777,0.00159,0.143,0.271,83.037,214880,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,7AzFID6u1b3zIWbd9pb8Dk,Summer in the City - Remastered,3enoBBhSA6i2pXEP8rjAWY,Hums Of The Lovin' Spoonful,The Lovin' Spoonful,0.423,0.681,10,-9.756,1,0.0398,0.0592,0.000177,0.0889,0.56,110.461,160307,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,1uBsu3PbD2909UBIfEMLvK,Jumpin' Jack Flash,10OB4Z0KBJtCayAX7Gk57m,Jumpin' Jack Flash / Child Of The Moon,The Rolling Stones,0.595,0.885,3,-7.688,1,0.0518,0.0744,0.534,0.0844,0.643,137.243,222933,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,23MrkN7g6Q5U7GLIxNHN1B,Foxey Lady,7rSZXXHHvIhF4yUFdaOCy9,Are You Experienced,Jimi Hendrix,0.507,0.847,1,-5.987,0,0.0411,0.0751,0.237,0.372,0.566,98.096,198773,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,4uGIJG1jYFonGc4LGp5uQL,Somebody to Love,6lPb7Eoon6QPbscWbMsk6a,Surrealistic Pillow,Jefferson Airplane,0.504,0.578,4,-9.302,1,0.031,0.408,0,0.321,0.654,132.411,174840,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,5qA1ZrjjVLh1cL9GZOFdNm,Time Has Come Today,5ZFPnWBCasn1DZRGk1Qpdu,Time Has Come: The Best Of The Chambers Brothers,The Chambers Brothers,0.528,0.514,2,-11.909,1,0.133,0.0252,0.0894,0.0725,0.44,122.872,290933,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,0AiuEo7FCxP2y2WTOpLPe5,Heart Full of Soul,0lYmtEuL0fLXPP4XKr5O8K,The Yardbirds Story - Pt. 3 - 1965/66 - Big Hits & America Calling,The Yardbirds,0.494,0.666,9,-9.743,0,0.0351,0.229,5.69e-05,0.0469,0.699,140.832,147893,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,1udKn1oNKYQSQ9OmiIWCMu,Do You Believe in Magic?,5bx2ZHa0KUDMD5T0r9V030,Do you Believe In Magic,The Lovin' Spoonful,0.553,0.738,0,-7.963,1,0.0457,0.213,0,0.339,0.759,138.602,125827,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,1RJeiAIwR9pZBgJA8ndZLL,"Paint It, Black - Mono",5nKpMsduwp5xqCKq2IbSKv,The Rolling Stones In Mono (Remastered 2016),The Rolling Stones,0.505,0.836,5,-7.384,0,0.101,0.0103,0.0771,0.295,0.764,159.669,204480,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,5t9KYe0Fhd5cW6UYT4qP8f,Good Vibrations - Remastered 2001,37rNuexqEXWeSIOiJtn3A9,Smiley Smile (Remastered),The Beach Boys,0.396,0.473,10,-7.67,0,0.0345,0.326,0.000124,0.109,0.385,133.449,219027,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,5JcaA4A9ZoXthwEnxOxWvP,Psychotic Reaction,7Mccdl5xR9mfqo00lgDVDA,Psychotic Reaction,Count Five,0.358,0.753,11,-6.641,1,0.0986,0.000259,0.0199,0.266,0.688,164.896,185524,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,6L5BZEcZmD6RBJnimzlyKr,Nights In White Satin - Single Version / Mono,3JyYXOBRAuc3XFQxFxrEcM,Days Of Future Passed (Deluxe Version),The Moody Blues,0.195,0.483,4,-4.991,0,0.03,0.465,0.497,0.0686,0.173,84.71,269107,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,72Z17vmmeQKAg8bptWvpVG,Space Oddity - 2015 Remaster,1ay9Z4R5ZYI2TY7WiDhNYQ,David Bowie (aka Space Oddity) [2015 Remaster],David Bowie,0.31,0.403,0,-13.664,1,0.0326,0.0726,9.27e-05,0.139,0.466,134.48,318027,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,4c4jJJoaiY21t2TyRZgdWS,Magic Carpet Ride,2Y5GORWYwVAZ8msuEuh5FN,The Second,Steppenwolf,0.64,0.651,4,-14.981,0,0.0517,0.142,0.28,0.0341,0.801,111.676,271573,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,0zABw1PtGYHsU4VDpDZsra,Needles and Pins - Mono,0i2VaiznHnihFRJq7iHRG0,Needles & Pins,The Searchers,0.565,0.953,9,-6.504,1,0.0393,0.0546,2.95e-05,0.0637,0.887,124.287,131360,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,0P7DoyGrr4Wp9w5TotEtUC,The Weight - Remastered,0ky5kdvfPxSmSpj03hpSAE,Music From Big Pink (Remastered),The Band,0.63,0.551,9,-9.28,1,0.0549,0.373,5.75e-05,0.103,0.518,143.868,274493,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,0WVTQp3SOCuMr08jh1jweV,Bring It On Home to Me,3Seie4YIVLWtPw2hQrouNY,The Man Who Invented Soul,Sam Cooke,0.523,0.402,0,-8.233,1,0.0305,0.778,0,0.432,0.675,70.863,162533,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,20OFwXhEXf12DzwXmaV7fj,Bad Moon Rising,0i9mOB6mPGqwVvtJEXiwPG,Green River,Creedence Clearwater Revival,0.508,0.774,2,-5.973,1,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,141600,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,6eLL7QTdMWdhhG4i3jHDR9,Crying,21REQ6X34DCAcoxtj654TI,Crying,Roy Orbison,0.35,0.293,2,-9.502,1,0.0258,0.758,8.21e-06,0.104,0.162,96.685,166467,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,3UDmHZcBTQp8Iu8droNtUl,Revolution - Remastered 2009,1cTeNkeINtXiaMLlashAKs,The Beatles 1967 - 1970 (Remastered),The Beatles,0.407,0.834,6,-9.224,1,0.208,0.0734,0.00021,0.241,0.71,121.38,205293,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,47IRIQxGDe2Sc6F4pe2FMf,Shop Around,2fvokJVgfNIjWbGzudJQfT,Hi We're The Miracles,The Miracles,0.552,0.7,7,-4.533,1,0.0295,0.809,0,0.805,0.901,132.005,170760,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,6Um3XCAxl9YfFmAnGl93xc,I Fought the Law - Single Version,7KEDLBdqvyiV4D2uH9SgbV,Never To Be Forgotten - The Mustang Years,The Bobby Fuller Four,0.593,0.804,7,-5.497,1,0.0319,0.105,2.22e-06,0.047,0.962,148.959,138360,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,52vA3CYKZqZVdQnzRrdZt6,The Times They Are A-Changin',7DZeLXvr9eTVpyI1OlqtcS,The Times They Are A-Changin',Bob Dylan,0.389,0.396,7,-7.999,1,0.0332,0.887,0,0.0828,0.585,171.86,192053,3
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,3RZMzCvYsmJ0u2ioKTOsmJ,Honky Tonk Women - Mono Version,0aqZJlugIkTUWW1sa4BANp,Hot Rocks (1964-1971),The Rolling Stones,0.562,0.779,7,-6.705,1,0.0592,0.363,0.0292,0.066,0.967,119.602,179387,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,4KGMuqdT1XEzzOJDJFXu7T,The End - 2017 Remaster,3zVyMAtWiXugudXuCRiUjL,The Doors (50th Anniversary Deluxe Edition),The Doors,0.351,0.228,0,-17.271,1,0.0307,0.285,0.00116,0.123,0.0329,104.551,710827,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,6nEkxYIEnrbYH7h1hJ8Xn6,She Loves You - Mono / Remastered,7vEJAtP3KgKSpOHVgwm3Eh,1 (Remastered),The Beatles,0.377,0.916,4,-3.199,0,0.0481,0.26,0,0.074,0.912,75.533,140920,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,6WE7jSshLCuVKoCmobVKVf,Heartbreaker - 1990 Remaster,70lQYZtypdCALtFVlQAcvx,Led Zeppelin II (1994 Remaster),Led Zeppelin,0.403,0.709,9,-9.366,1,0.0885,0.0746,0.494,0.132,0.654,97.161,254133,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,7dsWupQRlFuhG8FGiQAUjC,Blowin' Your Mind!,Van Morrison,0.491,0.583,7,-10.964,1,0.0376,0.185,0,0.406,0.908,150.566,183307,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,6H3kDe7CGoWYBabAeVWGiD,Gimme Shelter,4l4u9e9jSbotSXNjYfOugy,Let It Bleed,The Rolling Stones,0.634,0.63,1,-8.277,0,0.031,0.447,0.039,0.17,0.489,118.628,270773,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,4BVE5tIIpYabZcYCbephNW,Touch Me,75bLu4Ung5QbMdJYxx7wTI,The Soft Parade,The Doors,0.425,0.903,1,-4.801,1,0.0732,0.405,0.0128,0.117,0.769,108.748,190253,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,4ZzXPeOfMXk0iKNQGdlzDq,Surf City - Remastered 1990/Stereo Remix,1q3jhhU1DSw1zNAoeyhCsE,Surf City: The Best Of Jan & Dean,Jan & Dean,0.469,0.647,8,-13.913,1,0.0315,0.595,1.65e-06,0.339,0.942,147.878,163027,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,4vpeKl0vMGdAXpZiQB2Dtd,White Rabbit,6lPb7Eoon6QPbscWbMsk6a,Surrealistic Pillow,Jefferson Airplane,0.551,0.293,2,-12.503,1,0.0272,0.486,0.000273,0.0864,0.322,106.798,150640,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,11DjZQEZ69EXLo77HVj6yW,Green River,0i9mOB6mPGqwVvtJEXiwPG,Green River,Creedence Clearwater Revival,0.702,0.772,9,-9.677,1,0.0277,0.0312,0.00837,0.0809,0.973,141.694,154120,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,3v9xlH6BpmRbqL7hgNJhfT,I Get Around (Mono),6GnzWMUyNEETCq6eftD98v,All Summer Long (Mono & Stereo),The Beach Boys,0.39,0.625,9,-7.813,0,0.0537,0.36,0,0.0663,0.514,144.338,134387,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,2HCaIYjkvWSZzaSKUoOh3d,Mr. Tambourine Man,0pkrqPjeq9K5KD0hFqAKNa,Mr. Tambourine Man,The Byrds,0.456,0.47,2,-9.564,1,0.0294,0.513,3.76e-05,0.444,0.639,120.336,149467,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,2RnPATK99oGOZygnD2GTO6,With A Little Help From My Friends - Remastered 2009,6QaVfG1pHYl1z15ZxkvVDW,Sgt. Pepper's Lonely Hearts Club Band (Remastered),The Beatles,0.705,0.515,4,-9.343,1,0.0337,0.365,0,0.389,0.803,112.035,164107,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,3BaFLw5Tgx42RbedE9gd06,Hush - 2014 Remaster,1GKOyRujhEUhhJGwaSifc8,A Fire in the Sky,Deep Purple,0.585,0.676,5,-11.267,1,0.0471,0.0176,0.732,0.129,0.474,109.309,252040,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,6o21UfW2RHkzzleZGLfFpK,For Your Love - 2015 Remaster,1NQxkuCbddVP1UgmvRhfXp,For Your Love (2015 Remaster),"The Yardbirds, Eric Clapton",0.288,0.62,2,-10.103,1,0.0428,0.24,0,0.0882,0.617,94.445,150627,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,7EXgO1bRnEArE58rtrgMWB,Street Fighting Man - 50th Anniversary Edition,6OHri5qNxwCdVSdyCslspd,Beggars Banquet (50th Anniversary Edition),The Rolling Stones,0.583,0.855,0,-7.213,1,0.0333,0.1,0.0177,0.262,0.69,128.178,195147,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,18GiV1BaXzPVYpp9rmOg0E,Blowin' in the Wind,0o1uFxZ1VTviqvNaYkTJek,The Freewheelin' Bob Dylan,Bob Dylan,0.38,0.0993,2,-20.567,1,0.0509,0.914,2.32e-05,0.0605,0.44,174.874,165427,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,62fX8EW16l8St2yL8rMer9,In My Room - Remastered,1AhsZr98dNCfhO1XC4Ht7C,Surfer Girl (Remastered),The Beach Boys,0.341,0.416,11,-9.574,1,0.0265,0.184,6.28e-05,0.0917,0.499,102.886,134133,3
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,1oXq63OUf43LDnNPVtfvX8,I'm A Man,6hWcuAd9vwJ0Dqbobj3ksb,The Best Of Spencer Davis Group,The Spencer Davis Group,0.557,0.859,9,-8.842,1,0.0662,0.159,0,0.117,0.678,128.641,171827,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,1DKyFVzIh1oa1fFnEmTkIl,Gloria (feat. Van Morrison) - Stereo Version,0RXzDyBEGd2EGQTmv8cxQa,The Essential Van Morrison,"Them, Van Morrison",0.641,0.703,9,-10.434,1,0.0518,0.397,0.00546,0.104,0.722,129.118,156800,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,5H0laZ62yDUPuKvHef8niK,Itchycoo Park (Mono Version) - 2012 Remaster,2MhAWzEg3wdOLaLYgmpF0i,Small Faces - Deluxe Edition (2012 Remaster),Small Faces,0.613,0.555,9,-9.801,1,0.072,0.58,1.64e-06,0.119,0.556,127.267,166680,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,7jGzYUZ2Bgg8BDfYlQRfn8,Wild Thing,1myVNI7Ucy8g9HudbJ8Vu2,From Nowhere,The Troggs,0.453,0.658,9,-13.472,1,0.0539,0.741,0.0288,0.135,0.761,203.871,155333,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,5QXqz1KDz8Z8DmfQoxWmmy,Care Of Cell 44,7K6JtyaSSVr7HidQsCHun0,Odessey and Oracle,The Zombies,0.421,0.58,7,-7.011,1,0.0285,0.265,0.0136,0.0973,0.403,129.959,235827,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,1YZuigG1YcdgbfD7XJoCU5,See Emily Play,361QTNnQcBcNJ38gn8ZWQw,Relics,Pink Floyd,0.456,0.71,2,-9.205,1,0.0361,0.205,6.4e-06,0.13,0.411,124.022,173800,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,1XuccRABkfUVB4FjSVhjL1,Alone Again Or - 2015 Remaster,2amHBpP8C0EUy6yBNy6nN6,Forever Changes (2015 Remaster),Love,0.318,0.303,11,-15.572,0,0.0302,0.664,0.000223,0.113,0.226,174.254,197275,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,5JcaA4A9ZoXthwEnxOxWvP,Psychotic Reaction,7Mccdl5xR9mfqo00lgDVDA,Psychotic Reaction,Count Five,0.358,0.753,11,-6.641,1,0.0986,0.000259,0.0199,0.266,0.688,164.896,185524,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,4GVRHAwABAV0v63YX9Go0p,Slip Inside This House - Stereo LP Version,5RQNjPQbqY82MBTwaQp3ik,Easter Everywhere,13th Floor Elevators,0.555,0.694,9,-8.453,0,0.0426,0.101,0,0.123,0.602,127.423,482278,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,5YgCmkSdGukXqK3fJlX4pQ,I Had Too Much to Dream (Last Night),1k3ldWSHD1BwUVHGiFMhyw,I Had Too Much To Dream (Last Night),The Electric Prunes,0.341,0.714,2,-7.998,0,0.0404,0.354,0,0.31,0.412,147.604,178144,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,4PEeZ2U4UfP2Jo8EtIOjus,96 Tears,0wyrlx6SxiNFuTpmfwH7cr,96 Tears,? & The Mysterians,0.65,0.562,7,-5.965,1,0.0345,0.0624,3.21e-05,0.076,0.882,123.674,176867,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,2uXkW8uJcOIhlbUatEPLPs,Have Love Will Travel,4vqaqoTEbNyeeSHJA6KpdM,Here Are the Sonics,The Sonics,0.506,0.948,10,-5.626,1,0.105,0.727,0,0.0904,0.934,130.195,160400,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,4l1Yx4GK7GU55Xtwl9we9U,Kick out the Jams,38n0N0c03dT13TjJ5ppMCL,Babes In Arms,MC5,0.329,0.806,1,-11.925,1,0.0596,0.0565,0.21,0.355,0.619,142.625,181760,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,3XrPNRdFbGZESTGPte23dD,I Hate You,0YEmNXaNDq03tfgFmG4MOj,Black Monk Time,The Monks,0.65,0.798,9,-8.126,0,0.0541,0.441,0.000706,0.137,0.464,110.646,213707,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,672N8DGGTOLCOgWe0koX5g,I Wanna Be Your Dog,3MANoCcmaHWeXSuWiO3iVo,The Stooges,The Stooges,0.527,0.871,4,-8.708,1,0.0354,0.0229,0.155,0.419,0.107,120.722,188560,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,3fElupNRLRJ0tbUDahPrAb,I'm Waiting For The Man,4xwx0x7k6c5VuThz5qVqmV,The Velvet Underground & Nico 45th Anniversary,"The Velvet Underground, Nico",0.679,0.645,7,-9.765,1,0.0442,0.032,0.868,0.152,0.826,125.844,279520,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,2BGNomqCxEDcXyxf8bg27k,Eight Miles High,3dfPMayEO2G87wzXPMEvmb,Fifth Dimension,The Byrds,0.365,0.77,9,-10.492,1,0.0764,0.21,0.136,0.503,0.37,130.603,214640,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,4SDGb2V6J2rEbxNujwNeMl,Wipe Out,6m4OZ0vUzfZmNtr6bmExGn,Wipe Out,The Surfaris,0.461,0.955,11,-6.684,1,0.0489,0.111,0.532,0.952,0.725,160.073,166092,4
rock,Rock,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,2Dsy7Ls7OuvG1fpjrKI5AE,Arnold Layne,361QTNnQcBcNJ38gn8ZWQw,Relics,Pink Floyd,0.307,0.49,2,-9.329,1,0.0304,0.232,9.81e-06,0.0887,0.206,132.644,176867,4
rock,Rock,37i9dQZF1DWWH0izG4erma,Country Rocks,4lC2VHtTze7OouvfKwPpDa,Your Momma Still Does,5v6ex5A7Kozxgp04iKaOX2,Your Momma Still Does,Ashland Craft,0.538,0.869,8,-5.369,1,0.044,0.0637,0,0.0775,0.522,143.984,157290,4
rock,Rock,37i9dQZF1DWWH0izG4erma,Country Rocks,55sElsmhILKfRfwbfGISkc,Get Down,6LsCdlLJED28EbN0ARFhTf,Get Down,Bobby Watson,0.469,0.865,11,-5.011,1,0.0578,0.018,0.00408,0.381,0.714,152.069,203829,4
rock,Rock,37i9dQZF1DWWH0izG4erma,Country Rocks,7L3JMPBLzzVdEeYRnHLI4d,Don't Go Changing,6leBJQrZ1TUZQHOGvktCY3,Don't Go Changing,Kip Moore,0.689,0.747,0,-5.861,1,0.0283,0.000267,1.16e-06,0.0909,0.463,100.069,207627,4
rock,Rock,37i9dQZF1DWWH0izG4erma,Country Rocks,5KcBudCONtFGSI4c9YAH5u,Better Off,2roA5wl3liKHgs7kVGrgL6,Better Off,Hayden Coffman,0.552,0.886,0,-4.906,1,0.031,0.000892,0,0.14,0.62,142.048,198113,4
rock,Rock,37i9dQZF1DWWH0izG4erma,Country Rocks,2hJI1lFKKWAsy6UAPSQyVU,Skeletons,39DlwBJdvZ1f3j0kNHKRtR,Skeletons,Brothers Osborne,0.435,0.856,0,-4.967,1,0.0515,0.00856,0.0343,0.117,0.569,180.298,219440,4
rock,Rock,37i9dQZF1DWWH0izG4erma,Country Rocks,6eUXiwxjHI3RblcwckJ7Qq,Keep Up,5kNJLJiLAEMMq8b909JBsY,Keep Up,"Ryan Kinder, Robert Randolph",0.294,0.695,1,-5.876,1,0.0543,0.0028,6.46e-06,0.26,0.363,83.37,212972,4
rock,Rock,37i9dQZF1DWWH0izG4erma,Country Rocks,5AGcr7ylW6rE1ubX8EfYRR,Bones,5LpL28QV2lq3dmxSY7Sjpa,Bones,Carson Beyer,0.423,0.748,7,-3.681,1,0.0318,0.0343,0,0.218,0.144,175.948,237923,4
rock,Rock,37i9dQZF1DWWH0izG4erma,Country Rocks,4j6mrg4fGP1MVfOPN740VJ,Long Haired Country Boy (feat. The Rockin' CJB),62aYom0k3j1RBe4uPC64ob,Ain't Nothin' to It,"Cody Johnson, The Rockin' CJB",0.539,0.786,6,-4.884,1,0.0269,0.00228,1.79e-05,0.121,0.503,88.969,257080,4
rock,Rock,37i9dQZF1DWWH0izG4erma,Country Rocks,583kGzEQ7eZRrQCeGNfiUk,Whiskey Can't,4sERtXmIt0fusA9kmRcrNT,Whiskey Can't,Teddy Robb,0.609,0.787,9,-5.153,1,0.0364,0.0831,4.06e-06,0.101,0.456,96.967,172999,4
rock,Rock,37i9dQZF1DWWH0izG4erma,Country Rocks,5GqFHxvAVUmZPdAFj6THjD,Change,5jmp7q0hmtB7vlacGfTdAB,Change,Bailey Zimmerman,0.437,0.902,0,-4.915,1,0.0372,0.0374,0,0.089,0.564,150.017,188255,4
rock,Rock,37i9dQZF1DWWH0izG4erma,Country Rocks,1DUaW1loQrhR7WIIRtxehF,All It Cost Me Was Everything,0gpB09xRcG5BTyVanMJNJC,All It Cost Me Was Everything,Cody Jinks,0.579,0.632,9,-7.692,1,0.0263,0.00681,0.000188,0.144,0.613,131.307,230344,4
rock,Rock,37i9dQZF1DWWH0izG4erma,Country Rocks,7aQWQSrLhPuRbHUewe6HLB,Let the Rain Come Down,4qaAjhI72YFVMbusfwiO6x,Straw in the Wind,The Steel Woods,0.644,0.616,2,-5.755,0,0.0325,0.14,0.00178,0.0745,0.345,147.083,199773,4
rock,Rock,37i9dQZF1DWWH0izG4erma,Country Rocks,4uQIhoKyK0rwlgSw8nlKD4,Be A Cowboy,6OlJy0ME2hhpqxdGTdzNIJ,Be A Cowboy,Tim Montana,0.512,0.885,11,-3.558,1,0.0359,0.0208,0,0.101,0.47,85.017,201707,4
rock,Rock,37i9dQZF1DWWH0izG4erma,Country Rocks,2ybneV0OTObEyiOMxq0yMc,Stronger Than You,2wIIIZwinQQ2ieKTL3iqjs,Long Shots,Tim Montana,0.66,0.619,9,-4.193,0,0.0265,0.665,2.6e-05,0.0893,0.531,144.869,188400,4
rock,Rock,37i9dQZF1DWWH0izG4erma,Country Rocks,1hftvuPphPqruhvXQSup0O,For The Last Time,2TSPaOEeaHV8bZ7GMbsdZa,For The Last Time,Melissa Etheridge,0.583,0.878,2,-3.392,1,0.0348,0.0237,0,0.22,0.761,102.807,197217,4
rock,Rock,37i9dQZF1DWWH0izG4erma,Country Rocks,6F6NSi78ckFinGlLlB7aYp,Lifers,7ATjaMdT66SKP2AjrDvQ1J,Lifers,Cody Jinks,0.559,0.823,10,-4.809,0,0.036,0.00228,4.36e-06,0.101,0.639,125.443,207427,4
rock,Rock,37i9dQZF1DWWH0izG4erma,Country Rocks,7GPTK0ueaymxm8UUvYyP2l,Gasoline,4DtfJUBNYhBvh9ahqIsKsd,Gasoline,Whiskey Myers,0.517,0.904,5,-4.234,1,0.0395,0.00105,0.000913,0.264,0.529,127.049,239115,4
rock,Rock,37i9dQZF1DWWH0izG4erma,Country Rocks,5jsFP9UeOXngDEslmUVozc,Till the Wheels Fall Off,3l5leCt5ddRcUmcQvx1KG7,Find a Light,Blackberry Smoke,0.496,0.755,9,-4.408,0,0.0277,0.000964,0.0876,0.374,0.421,90.0,225165,4
rock,Rock,37i9dQZF1DWWH0izG4erma,Country Rocks,0KbCBafoO4ShzNvkcY2cJe,Black Powder Soul,7FQI1x1uimqWaAtLw1qZvy,Black Powder Soul,Taylor McCall,0.298,0.652,0,-6.387,0,0.0418,0.108,3.23e-06,0.104,0.201,78.203,216153,4
rock,Rock,37i9dQZF1DWWH0izG4erma,Country Rocks,6TIBQ6xqAEbcTDcnXJqgVT,Die Rockin,67oVAfnRY3Qw1B4285CAOR,Die Rockin,Whiskey Myers,0.509,0.766,9,-4.177,0,0.0373,0.00142,0,0.297,0.707,102.86,204271,4
